div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,30/11/13,Cardiff,Arsenal,0,3,A,0,1,A,2013-14
E0,30/11/13,Everton,Stoke,4,0,H,1,0,H,2013-14
E0,30/11/13,Newcastle,West Brom,2,1,H,1,0,H,2013-14
E0,30/11/13,Norwich,Crystal Palace,1,0,H,1,0,H,2013-14
E0,30/11/13,West Ham,Fulham,3,0,H,0,0,D,2013-14
E0,1/12/2013,Chelsea,Southampton,3,1,H,0,1,A,2013-14
E0,1/12/2013,Hull,Liverpool,3,1,H,1,1,D,2013-14
E0,1/12/2013,Man City,Swansea,3,0,H,1,0,H,2013-14
E0,1/12/2013,Tottenham,Man United,2,2,D,1,1,D,2013-14
E0,3/12/2013,Crystal Palace,West Ham,1,0,H,1,0,H,2013-14
E0,4/12/2013,Arsenal,Hull,2,0,H,1,0,H,2013-14
E0,4/12/2013,Fulham,Tottenham,1,2,A,0,0,D,2013-14
E0,4/12/2013,Liverpool,Norwich,5,1,H,3,0,H,2013-14
E0,4/12/2013,Man United,Everton,0,1,A,0,0,D,2013-14
E0,4/12/2013,Southampton,Aston Villa,2,3,A,0,1,A,2013-14
E0,4/12/2013,Stoke,Cardiff,0,0,D,0,0,D,2013-14
E0,4/12/2013,Sunderland,Chelsea,3,4,A,1,2,A,2013-14
E0,4/12/2013,Swansea,Newcastle,3,0,H,1,0,H,2013-14
E0,4/12/2013,West Brom,Man City,2,3,A,0,2,A,2013-14
E0,7/12/2013,Crystal Palace,Cardiff,2,0,H,1,0,H,2013-14
E0,7/12/2013,Liverpool,West Ham,4,1,H,1,0,H,2013-14
E0,7/12/2013,Man United,Newcastle,0,1,A,0,0,D,2013-14
E0,7/12/2013,Southampton,Man City,1,1,D,1,1,D,2013-14
E0,7/12/2013,Stoke,Chelsea,3,2,H,1,1,D,2013-14
E0,7/12/2013,Sunderland,Tottenham,1,2,A,1,1,D,2013-14
E0,7/12/2013,West Brom,Norwich,0,2,A,0,1,A,2013-14
E0,8/12/2013,Arsenal,Everton,1,1,D,0,0,D,2013-14
E0,8/12/2013,Fulham,Aston Villa,2,0,H,2,0,H,2013-14
E0,9/12/2013,Swansea,Hull,1,1,D,0,1,A,2013-14
E0,14/12/13,Cardiff,West Brom,1,0,H,0,0,D,2013-14
E0,14/12/13,Chelsea,Crystal Palace,2,1,H,2,1,H,2013-14
E0,14/12/13,Everton,Fulham,4,1,H,1,0,H,2013-14
E0,14/12/13,Hull,Stoke,0,0,D,0,0,D,2013-14
E0,14/12/13,Man City,Arsenal,6,3,H,2,1,H,2013-14
E0,14/12/13,Newcastle,Southampton,1,1,D,1,0,H,2013-14
E0,14/12/13,West Ham,Sunderland,0,0,D,0,0,D,2013-14
E0,15/12/13,Aston Villa,Man United,0,3,A,0,2,A,2013-14
E0,15/12/13,Norwich,Swansea,1,1,D,1,1,D,2013-14
E0,15/12/13,Tottenham,Liverpool,0,5,A,0,2,A,2013-14
E0,21/12/13,Crystal Palace,Newcastle,0,3,A,0,2,A,2013-14
E0,21/12/13,Fulham,Man City,2,4,A,0,2,A,2013-14
E0,21/12/13,Liverpool,Cardiff,3,1,H,3,0,H,2013-14
E0,21/12/13,Man United,West Ham,3,1,H,2,0,H,2013-14
E0,21/12/13,Stoke,Aston Villa,2,1,H,0,0,D,2013-14
E0,21/12/13,Sunderland,Norwich,0,0,D,0,0,D,2013-14
E0,21/12/13,West Brom,Hull,1,1,D,0,1,A,2013-14
E0,22/12/13,Southampton,Tottenham,2,3,A,1,1,D,2013-14
E0,22/12/13,Swansea,Everton,1,2,A,0,0,D,2013-14
E0,23/12/13,Arsenal,Chelsea,0,0,D,0,0,D,2013-14
E0,26/12/13,Aston Villa,Crystal Palace,0,1,A,0,0,D,2013-14
E0,26/12/13,Cardiff,Southampton,0,3,A,0,3,A,2013-14
E0,26/12/13,Chelsea,Swansea,1,0,H,1,0,H,2013-14
E0,26/12/13,Everton,Sunderland,0,1,A,0,1,A,2013-14
E0,26/12/13,Hull,Man United,2,3,A,2,2,D,2013-14
E0,26/12/13,Man City,Liverpool,2,1,H,2,1,H,2013-14
E0,26/12/13,Newcastle,Stoke,5,1,H,1,1,D,2013-14
E0,26/12/13,Norwich,Fulham,1,2,A,1,1,D,2013-14
E0,26/12/13,Tottenham,West Brom,1,1,D,1,1,D,2013-14
E0,26/12/13,West Ham,Arsenal,1,3,A,0,0,D,2013-14
E0,28/12/13,Aston Villa,Swansea,1,1,D,1,1,D,2013-14
E0,28/12/13,Cardiff,Sunderland,2,2,D,1,0,H,2013-14
E0,28/12/13,Hull,Fulham,6,0,H,0,0,D,2013-14
E0,28/12/13,Man City,Crystal Palace,1,0,H,0,0,D,2013-14
E0,28/12/13,Norwich,Man United,0,1,A,0,0,D,2013-14
E0,28/12/13,West Ham,West Brom,3,3,D,1,2,A,2013-14
E0,29/12/13,Chelsea,Liverpool,2,1,H,2,1,H,2013-14
E0,29/12/13,Everton,Southampton,2,1,H,1,0,H,2013-14
E0,29/12/13,Newcastle,Arsenal,0,1,A,0,0,D,2013-14
E0,29/12/13,Tottenham,Stoke,3,0,H,1,0,H,2013-14
E0,1/1/2014,Arsenal,Cardiff,2,0,H,0,0,D,2013-14
E0,1/1/2014,Crystal Palace,Norwich,1,1,D,1,1,D,2013-14
E0,1/1/2014,Fulham,West Ham,2,1,H,1,1,D,2013-14
E0,1/1/2014,Liverpool,Hull,2,0,H,1,0,H,2013-14
E0,1/1/2014,Man United,Tottenham,1,2,A,0,1,A,2013-14
E0,1/1/2014,Southampton,Chelsea,0,3,A,0,0,D,2013-14
E0,1/1/2014,Stoke,Everton,1,1,D,0,0,D,2013-14
E0,1/1/2014,Sunderland,Aston Villa,0,1,A,0,1,A,2013-14
E0,1/1/2014,Swansea,Man City,2,3,A,1,1,D,2013-14
E0,1/1/2014,West Brom,Newcastle,1,0,H,0,0,D,2013-14
E0,11/1/2014,Cardiff,West Ham,0,2,A,0,1,A,2013-14
E0,11/1/2014,Everton,Norwich,2,0,H,1,0,H,2013-14
E0,11/1/2014,Fulham,Sunderland,1,4,A,0,2,A,2013-14
E0,11/1/2014,Hull,Chelsea,0,2,A,0,0,D,2013-14
E0,11/1/2014,Man United,Swansea,2,0,H,0,0,D,2013-14
E0,11/1/2014,Southampton,West Brom,1,0,H,0,0,D,2013-14
E0,11/1/2014,Tottenham,Crystal Palace,2,0,H,0,0,D,2013-14
E0,12/1/2014,Newcastle,Man City,0,2,A,0,1,A,2013-14
E0,12/1/2014,Stoke,Liverpool,3,5,A,2,2,D,2013-14
E0,13/01/14,Aston Villa,Arsenal,1,2,A,0,2,A,2013-14
E0,18/01/14,Arsenal,Fulham,2,0,H,0,0,D,2013-14
E0,18/01/14,Crystal Palace,Stoke,1,0,H,0,0,D,2013-14
E0,18/01/14,Liverpool,Aston Villa,2,2,D,1,2,A,2013-14
E0,18/01/14,Man City,Cardiff,4,2,H,2,1,H,2013-14
E0,18/01/14,Norwich,Hull,1,0,H,0,0,D,2013-14
E0,18/01/14,Sunderland,Southampton,2,2,D,1,2,A,2013-14
E0,18/01/14,West Ham,Newcastle,1,3,A,1,2,A,2013-14
E0,19/01/14,Chelsea,Man United,3,1,H,2,0,H,2013-14
E0,19/01/14,Swansea,Tottenham,1,3,A,0,1,A,2013-14
E0,20/01/14,West Brom,Everton,1,1,D,0,1,A,2013-14
E0,28/01/14,Crystal Palace,Hull,1,0,H,1,0,H,2013-14
E0,28/01/14,Liverpool,Everton,4,0,H,3,0,H,2013-14
E0,28/01/14,Man United,Cardiff,2,0,H,1,0,H,2013-14
E0,28/01/14,Norwich,Newcastle,0,0,D,0,0,D,2013-14
E0,28/01/14,Southampton,Arsenal,2,2,D,1,0,H,2013-14
E0,28/01/14,Swansea,Fulham,2,0,H,0,0,D,2013-14
E0,29/01/14,Aston Villa,West Brom,4,3,H,3,3,D,2013-14
E0,29/01/14,Chelsea,West Ham,0,0,D,0,0,D,2013-14
E0,29/01/14,Sunderland,Stoke,1,0,H,1,0,H,2013-14
E0,29/01/14,Tottenham,Man City,1,5,A,0,1,A,2013-14
E0,1/2/2014,Cardiff,Norwich,2,1,H,0,1,A,2013-14
E0,1/2/2014,Everton,Aston Villa,2,1,H,0,1,A,2013-14
E0,1/2/2014,Fulham,Southampton,0,3,A,0,0,D,2013-14
E0,1/2/2014,Hull,Tottenham,1,1,D,1,0,H,2013-14
E0,1/2/2014,Newcastle,Sunderland,0,3,A,0,2,A,2013-14
E0,1/2/2014,Stoke,Man United,2,1,H,1,0,H,2013-14
E0,1/2/2014,West Ham,Swansea,2,0,H,2,0,H,2013-14
E0,2/2/2014,Arsenal,Crystal Palace,2,0,H,0,0,D,2013-14
E0,2/2/2014,West Brom,Liverpool,1,1,D,0,1,A,2013-14
E0,3/2/2014,Man City,Chelsea,0,1,A,0,1,A,2013-14
E0,8/2/2014,Aston Villa,West Ham,0,2,A,0,0,D,2013-14
E0,8/2/2014,Chelsea,Newcastle,3,0,H,2,0,H,2013-14
E0,8/2/2014,Crystal Palace,West Brom,3,1,H,2,0,H,2013-14
E0,8/2/2014,Liverpool,Arsenal,5,1,H,4,0,H,2013-14
E0,8/2/2014,Norwich,Man City,0,0,D,0,0,D,2013-14
E0,8/2/2014,Southampton,Stoke,2,2,D,2,2,D,2013-14
E0,8/2/2014,Sunderland,Hull,0,2,A,0,1,A,2013-14
E0,8/2/2014,Swansea,Cardiff,3,0,H,0,0,D,2013-14
E0,9/2/2014,Man United,Fulham,2,2,D,0,1,A,2013-14
E0,9/2/2014,Tottenham,Everton,1,0,H,0,0,D,2013-14
E0,11/2/2014,Cardiff,Aston Villa,0,0,D,0,0,D,2013-14
E0,11/2/2014,Hull,Southampton,0,1,A,0,0,D,2013-14
E0,11/2/2014,West Brom,Chelsea,1,1,D,0,1,A,2013-14
E0,11/2/2014,West Ham,Norwich,2,0,H,0,0,D,2013-14
E0,12/2/2014,Arsenal,Man United,0,0,D,0,0,D,2013-14
E0,12/2/2014,Fulham,Liverpool,2,3,A,1,1,D,2013-14
E0,12/2/2014,Newcastle,Tottenham,0,4,A,0,1,A,2013-14
E0,12/2/2014,Stoke,Swansea,1,1,D,1,0,H,2013-14
E0,22/02/14,Arsenal,Sunderland,4,1,H,3,0,H,2013-14
E0,22/02/14,Cardiff,Hull,0,4,A,0,2,A,2013-14
E0,22/02/14,Chelsea,Everton,1,0,H,0,0,D,2013-14
E0,22/02/14,Crystal Palace,Man United,0,2,A,0,0,D,2013-14
E0,22/02/14,Man City,Stoke,1,0,H,0,0,D,2013-14
E0,22/02/14,West Brom,Fulham,1,1,D,0,1,A,2013-14
E0,22/02/14,West Ham,Southampton,3,1,H,2,1,H,2013-14
E0,23/02/14,Liverpool,Swansea,4,3,H,3,2,H,2013-14
E0,23/02/14,Newcastle,Aston Villa,1,0,H,0,0,D,2013-14
E0,23/02/14,Norwich,Tottenham,1,0,H,0,0,D,2013-14
E0,1/3/2014,Everton,West Ham,1,0,H,0,0,D,2013-14
E0,1/3/2014,Fulham,Chelsea,1,3,A,0,0,D,2013-14
E0,1/3/2014,Hull,Newcastle,1,4,A,0,2,A,2013-14
E0,1/3/2014,Southampton,Liverpool,0,3,A,0,1,A,2013-14
E0,1/3/2014,Stoke,Arsenal,1,0,H,0,0,D,2013-14
E0,2/3/2014,Aston Villa,Norwich,4,1,H,4,1,H,2013-14
E0,2/3/2014,Swansea,Crystal Palace,1,1,D,1,0,H,2013-14
E0,2/3/2014,Tottenham,Cardiff,1,0,H,1,0,H,2013-14
E0,8/3/2014,Cardiff,Fulham,3,1,H,1,0,H,2013-14
E0,8/3/2014,Chelsea,Tottenham,4,0,H,0,0,D,2013-14
E0,8/3/2014,Crystal Palace,Southampton,0,1,A,0,1,A,2013-14
E0,8/3/2014,Norwich,Stoke,1,1,D,0,0,D,2013-14
E0,8/3/2014,West Brom,Man United,0,3,A,0,1,A,2013-14
E0,15/03/14,Aston Villa,Chelsea,1,0,H,0,0,D,2013-14
E0,15/03/14,Everton,Cardiff,2,1,H,0,0,D,2013-14
E0,15/03/14,Fulham,Newcastle,1,0,H,0,0,D,2013-14
E0,15/03/14,Hull,Man City,0,2,A,0,1,A,2013-14
E0,15/03/14,Southampton,Norwich,4,2,H,1,0,H,2013-14
E0,15/03/14,Stoke,West Ham,3,1,H,1,1,D,2013-14
E0,15/03/14,Sunderland,Crystal Palace,0,0,D,0,0,D,2013-14
E0,15/03/14,Swansea,West Brom,1,2,A,1,0,H,2013-14
E0,16/03/14,Man United,Liverpool,0,3,A,0,1,A,2013-14
E0,16/03/14,Tottenham,Arsenal,0,1,A,0,1,A,2013-14
E0,22/03/14,Cardiff,Liverpool,3,6,A,2,2,D,2013-14
E0,22/03/14,Chelsea,Arsenal,6,0,H,4,0,H,2013-14
E0,22/03/14,Everton,Swansea,3,2,H,1,1,D,2013-14
E0,22/03/14,Hull,West Brom,2,0,H,2,0,H,2013-14
E0,22/03/14,Man City,Fulham,5,0,H,1,0,H,2013-14
E0,22/03/14,Newcastle,Crystal Palace,1,0,H,0,0,D,2013-14
E0,22/03/14,Norwich,Sunderland,2,0,H,2,0,H,2013-14
E0,22/03/14,West Ham,Man United,0,2,A,0,2,A,2013-14
E0,23/03/14,Aston Villa,Stoke,1,4,A,1,3,A,2013-14
E0,23/03/14,Tottenham,Southampton,3,2,H,1,2,A,2013-14
E0,25/03/14,Arsenal,Swansea,2,2,D,0,1,A,2013-14
E0,25/03/14,Man United,Man City,0,3,A,0,1,A,2013-14
E0,25/03/14,Newcastle,Everton,0,3,A,0,1,A,2013-14
E0,26/03/14,Liverpool,Sunderland,2,1,H,1,0,H,2013-14
E0,26/03/14,West Ham,Hull,2,1,H,1,0,H,2013-14
E0,29/03/14,Arsenal,Man City,1,1,D,0,1,A,2013-14
E0,29/03/14,Crystal Palace,Chelsea,1,0,H,0,0,D,2013-14
E0,29/03/14,Man United,Aston Villa,4,1,H,2,1,H,2013-14
E0,29/03/14,Southampton,Newcastle,4,0,H,1,0,H,2013-14
E0,29/03/14,Stoke,Hull,1,0,H,0,0,D,2013-14
E0,29/03/14,Swansea,Norwich,3,0,H,2,0,H,2013-14
E0,29/03/14,West Brom,Cardiff,3,3,D,2,1,H,2013-14
E0,30/03/14,Fulham,Everton,1,3,A,0,0,D,2013-14
E0,30/03/14,Liverpool,Tottenham,4,0,H,2,0,H,2013-14
E0,31/03/14,Sunderland,West Ham,1,2,A,0,1,A,2013-14
E0,5/4/2014,Aston Villa,Fulham,1,2,A,0,0,D,2013-14
E0,5/4/2014,Cardiff,Crystal Palace,0,3,A,0,1,A,2013-14
E0,5/4/2014,Chelsea,Stoke,3,0,H,1,0,H,2013-14
E0,5/4/2014,Hull,Swansea,1,0,H,1,0,H,2013-14
E0,5/4/2014,Man City,Southampton,4,1,H,3,1,H,2013-14
E0,5/4/2014,Newcastle,Man United,0,4,A,0,1,A,2013-14
E0,5/4/2014,Norwich,West Brom,0,1,A,0,1,A,2013-14
E0,6/4/2014,Everton,Arsenal,3,0,H,2,0,H,2013-14
E0,6/4/2014,West Ham,Liverpool,1,2,A,1,1,D,2013-14
E0,7/4/2014,Tottenham,Sunderland,5,1,H,1,1,D,2013-14
E0,12/4/2014,Crystal Palace,Aston Villa,1,0,H,0,0,D,2013-14
E0,12/4/2014,Fulham,Norwich,1,0,H,1,0,H,2013-14
E0,12/4/2014,Southampton,Cardiff,0,1,A,0,0,D,2013-14
E0,12/4/2014,Stoke,Newcastle,1,0,H,1,0,H,2013-14
E0,12/4/2014,Sunderland,Everton,0,1,A,0,0,D,2013-14
E0,12/4/2014,West Brom,Tottenham,3,3,D,3,1,H,2013-14
E0,13/04/14,Liverpool,Man City,3,2,H,2,0,H,2013-14
E0,13/04/14,Swansea,Chelsea,0,1,A,0,0,D,2013-14
E0,15/04/14,Arsenal,West Ham,3,1,H,1,1,D,2013-14
E0,16/04/14,Everton,Crystal Palace,2,3,A,0,1,A,2013-14
E0,16/04/14,Man City,Sunderland,2,2,D,1,0,H,2013-14
E0,19/04/14,Aston Villa,Southampton,0,0,D,0,0,D,2013-14
E0,19/04/14,Cardiff,Stoke,1,1,D,0,1,A,2013-14
E0,19/04/14,Chelsea,Sunderland,1,2,A,1,1,D,2013-14
E0,19/04/14,Newcastle,Swansea,1,2,A,1,1,D,2013-14
E0,19/04/14,Tottenham,Fulham,3,1,H,1,1,D,2013-14
E0,19/04/14,West Ham,Crystal Palace,0,1,A,0,0,D,2013-14
E0,20/04/14,Everton,Man United,2,0,H,2,0,H,2013-14
E0,20/04/14,Hull,Arsenal,0,3,A,0,2,A,2013-14
E0,20/04/14,Norwich,Liverpool,2,3,A,0,2,A,2013-14
E0,21/04/14,Man City,West Brom,3,1,H,3,1,H,2013-14
E0,26/04/14,Fulham,Hull,2,2,D,0,0,D,2013-14
E0,26/04/14,Man United,Norwich,4,0,H,1,0,H,2013-14
E0,26/04/14,Southampton,Everton,2,0,H,2,0,H,2013-14
E0,26/04/14,Stoke,Tottenham,0,1,A,0,1,A,2013-14
E0,26/04/14,Swansea,Aston Villa,4,1,H,2,1,H,2013-14
E0,26/04/14,West Brom,West Ham,1,0,H,1,0,H,2013-14
E0,27/04/14,Crystal Palace,Man City,0,2,A,0,2,A,2013-14
E0,27/04/14,Liverpool,Chelsea,0,2,A,0,1,A,2013-14
E0,27/04/14,Sunderland,Cardiff,4,0,H,2,0,H,2013-14
E0,28/04/14,Arsenal,Newcastle,3,0,H,2,0,H,2013-14
E0,3/5/2014,Aston Villa,Hull,3,1,H,3,1,H,2013-14
E0,3/5/2014,Everton,Man City,2,3,A,1,2,A,2013-14
E0,3/5/2014,Man United,Sunderland,0,1,A,0,1,A,2013-14
E0,3/5/2014,Newcastle,Cardiff,3,0,H,1,0,H,2013-14
E0,3/5/2014,Stoke,Fulham,4,1,H,1,0,H,2013-14
E0,3/5/2014,Swansea,Southampton,0,1,A,0,0,D,2013-14
E0,3/5/2014,West Ham,Tottenham,2,0,H,2,0,H,2013-14
E0,4/5/2014,Arsenal,West Brom,1,0,H,1,0,H,2013-14
E0,4/5/2014,Chelsea,Norwich,0,0,D,0,0,D,2013-14
E0,5/5/2014,Crystal Palace,Liverpool,3,3,D,0,1,A,2013-14
E0,6/5/2014,Man United,Hull,3,1,H,1,0,H,2013-14
E0,7/5/2014,Man City,Aston Villa,4,0,H,0,0,D,2013-14
E0,7/5/2014,Sunderland,West Brom,2,0,H,2,0,H,2013-14
E0,11/5/2014,Cardiff,Chelsea,1,2,A,1,0,H,2013-14
E0,11/5/2014,Fulham,Crystal Palace,2,2,D,0,1,A,2013-14
E0,11/5/2014,Hull,Everton,0,2,A,0,1,A,2013-14
E0,11/5/2014,Liverpool,Newcastle,2,1,H,0,1,A,2013-14
E0,11/5/2014,Man City,West Ham,2,0,H,1,0,H,2013-14
E0,11/5/2014,Norwich,Arsenal,0,2,A,0,0,D,2013-14
E0,11/5/2014,Southampton,Man United,1,1,D,1,0,H,2013-14
E0,11/5/2014,Sunderland,Swansea,1,3,A,0,2,A,2013-14
E0,11/5/2014,Tottenham,Aston Villa,3,0,H,3,0,H,2013-14
E0,11/5/2014,West Brom,Stoke,1,2,A,0,1,A,2013-14
E0,16/08/14,Arsenal,Crystal Palace,2,1,H,1,1,D,2014-15
E0,16/08/14,Leicester,Everton,2,2,D,1,2,A,2014-15
E0,16/08/14,Man United,Swansea,1,2,A,0,1,A,2014-15
E0,16/08/14,QPR,Hull,0,1,A,0,0,D,2014-15
E0,16/08/14,Stoke,Aston Villa,0,1,A,0,0,D,2014-15
E0,16/08/14,West Brom,Sunderland,2,2,D,1,1,D,2014-15
E0,16/08/14,West Ham,Tottenham,0,1,A,0,0,D,2014-15
E0,17/08/14,Liverpool,Southampton,2,1,H,1,0,H,2014-15
E0,17/08/14,Newcastle,Man City,0,2,A,0,1,A,2014-15
E0,18/08/14,Burnley,Chelsea,1,3,A,1,3,A,2014-15
E0,23/08/14,Aston Villa,Newcastle,0,0,D,0,0,D,2014-15
E0,23/08/14,Chelsea,Leicester,2,0,H,0,0,D,2014-15
E0,23/08/14,Crystal Palace,West Ham,1,3,A,0,2,A,2014-15
E0,23/08/14,Everton,Arsenal,2,2,D,2,0,H,2014-15
E0,23/08/14,Southampton,West Brom,0,0,D,0,0,D,2014-15
E0,23/08/14,Swansea,Burnley,1,0,H,1,0,H,2014-15
E0,24/08/14,Hull,Stoke,1,1,D,1,0,H,2014-15
E0,24/08/14,Sunderland,Man United,1,1,D,1,1,D,2014-15
E0,24/08/14,Tottenham,QPR,4,0,H,3,0,H,2014-15
E0,25/08/14,Man City,Liverpool,3,1,H,1,0,H,2014-15
E0,30/08/14,Burnley,Man United,0,0,D,0,0,D,2014-15
E0,30/08/14,Everton,Chelsea,3,6,A,1,2,A,2014-15
E0,30/08/14,Man City,Stoke,0,1,A,0,0,D,2014-15
E0,30/08/14,Newcastle,Crystal Palace,3,3,D,1,1,D,2014-15
E0,30/08/14,QPR,Sunderland,1,0,H,1,0,H,2014-15
E0,30/08/14,Swansea,West Brom,3,0,H,2,0,H,2014-15
E0,30/08/14,West Ham,Southampton,1,3,A,1,1,D,2014-15
E0,31/08/14,Aston Villa,Hull,2,1,H,2,0,H,2014-15
E0,31/08/14,Leicester,Arsenal,1,1,D,1,1,D,2014-15
E0,31/08/14,Tottenham,Liverpool,0,3,A,0,1,A,2014-15
E0,13/09/14,Arsenal,Man City,2,2,D,0,1,A,2014-15
E0,13/09/14,Chelsea,Swansea,4,2,H,1,1,D,2014-15
E0,13/09/14,Crystal Palace,Burnley,0,0,D,0,0,D,2014-15
E0,13/09/14,Liverpool,Aston Villa,0,1,A,0,1,A,2014-15
E0,13/09/14,Southampton,Newcastle,4,0,H,2,0,H,2014-15
E0,13/09/14,Stoke,Leicester,0,1,A,0,0,D,2014-15
E0,13/09/14,Sunderland,Tottenham,2,2,D,1,1,D,2014-15
E0,13/09/14,West Brom,Everton,0,2,A,0,1,A,2014-15
E0,14/09/14,Man United,QPR,4,0,H,3,0,H,2014-15
E0,15/09/14,Hull,West Ham,2,2,D,1,0,H,2014-15
E0,20/09/14,Aston Villa,Arsenal,0,3,A,0,3,A,2014-15
E0,20/09/14,Burnley,Sunderland,0,0,D,0,0,D,2014-15
E0,20/09/14,Newcastle,Hull,2,2,D,0,0,D,2014-15
E0,20/09/14,QPR,Stoke,2,2,D,1,1,D,2014-15
E0,20/09/14,Swansea,Southampton,0,1,A,0,0,D,2014-15
E0,20/09/14,West Ham,Liverpool,3,1,H,2,1,H,2014-15
E0,21/09/14,Everton,Crystal Palace,2,3,A,1,1,D,2014-15
E0,21/09/14,Leicester,Man United,5,3,H,1,2,A,2014-15
E0,21/09/14,Man City,Chelsea,1,1,D,0,0,D,2014-15
E0,21/09/14,Tottenham,West Brom,0,1,A,0,0,D,2014-15
E0,27/09/14,Arsenal,Tottenham,1,1,D,0,0,D,2014-15
E0,27/09/14,Chelsea,Aston Villa,3,0,H,1,0,H,2014-15
E0,27/09/14,Crystal Palace,Leicester,2,0,H,0,0,D,2014-15
E0,27/09/14,Hull,Man City,2,4,A,2,2,D,2014-15
E0,27/09/14,Liverpool,Everton,1,1,D,0,0,D,2014-15
E0,27/09/14,Man United,West Ham,2,1,H,2,1,H,2014-15
E0,27/09/14,Southampton,QPR,2,1,H,0,0,D,2014-15
E0,27/09/14,Sunderland,Swansea,0,0,D,0,0,D,2014-15
E0,28/09/14,West Brom,Burnley,4,0,H,2,0,H,2014-15
E0,29/09/14,Stoke,Newcastle,1,0,H,1,0,H,2014-15
E0,4/10/2014,Aston Villa,Man City,0,2,A,0,0,D,2014-15
E0,4/10/2014,Hull,Crystal Palace,2,0,H,0,0,D,2014-15
E0,4/10/2014,Leicester,Burnley,2,2,D,2,1,H,2014-15
E0,4/10/2014,Liverpool,West Brom,2,1,H,1,0,H,2014-15
E0,4/10/2014,Sunderland,Stoke,3,1,H,2,1,H,2014-15
E0,4/10/2014,Swansea,Newcastle,2,2,D,1,1,D,2014-15
E0,5/10/2014,Chelsea,Arsenal,2,0,H,1,0,H,2014-15
E0,5/10/2014,Man United,Everton,2,1,H,1,0,H,2014-15
E0,5/10/2014,Tottenham,Southampton,1,0,H,1,0,H,2014-15
E0,5/10/2014,West Ham,QPR,2,0,H,1,0,H,2014-15
E0,18/10/14,Arsenal,Hull,2,2,D,1,1,D,2014-15
E0,18/10/14,Burnley,West Ham,1,3,A,0,0,D,2014-15
E0,18/10/14,Crystal Palace,Chelsea,1,2,A,0,1,A,2014-15
E0,18/10/14,Everton,Aston Villa,3,0,H,1,0,H,2014-15
E0,18/10/14,Man City,Tottenham,4,1,H,2,1,H,2014-15
E0,18/10/14,Newcastle,Leicester,1,0,H,0,0,D,2014-15
E0,18/10/14,Southampton,Sunderland,8,0,H,3,0,H,2014-15
E0,19/10/14,QPR,Liverpool,2,3,A,0,0,D,2014-15
E0,19/10/14,Stoke,Swansea,2,1,H,1,1,D,2014-15
E0,20/10/14,West Brom,Man United,2,2,D,1,0,H,2014-15
E0,25/10/14,Liverpool,Hull,0,0,D,0,0,D,2014-15
E0,25/10/14,Southampton,Stoke,1,0,H,1,0,H,2014-15
E0,25/10/14,Sunderland,Arsenal,0,2,A,0,1,A,2014-15
E0,25/10/14,Swansea,Leicester,2,0,H,1,0,H,2014-15
E0,25/10/14,West Brom,Crystal Palace,2,2,D,0,2,A,2014-15
E0,25/10/14,West Ham,Man City,2,1,H,1,0,H,2014-15
E0,26/10/14,Burnley,Everton,1,3,A,1,2,A,2014-15
E0,26/10/14,Man United,Chelsea,1,1,D,0,0,D,2014-15
E0,26/10/14,Tottenham,Newcastle,1,2,A,1,0,H,2014-15
E0,27/10/14,QPR,Aston Villa,2,0,H,1,0,H,2014-15
E0,1/11/2014,Arsenal,Burnley,3,0,H,0,0,D,2014-15
E0,1/11/2014,Chelsea,QPR,2,1,H,1,0,H,2014-15
E0,1/11/2014,Everton,Swansea,0,0,D,0,0,D,2014-15
E0,1/11/2014,Hull,Southampton,0,1,A,0,1,A,2014-15
E0,1/11/2014,Leicester,West Brom,0,1,A,0,0,D,2014-15
E0,1/11/2014,Newcastle,Liverpool,1,0,H,0,0,D,2014-15
E0,1/11/2014,Stoke,West Ham,2,2,D,1,0,H,2014-15
E0,2/11/2014,Aston Villa,Tottenham,1,2,A,1,0,H,2014-15
E0,2/11/2014,Man City,Man United,1,0,H,0,0,D,2014-15
E0,3/11/2014,Crystal Palace,Sunderland,1,3,A,0,1,A,2014-15
E0,8/11/2014,Burnley,Hull,1,0,H,0,0,D,2014-15
E0,8/11/2014,Liverpool,Chelsea,1,2,A,1,1,D,2014-15
E0,8/11/2014,Man United,Crystal Palace,1,0,H,0,0,D,2014-15
E0,8/11/2014,QPR,Man City,2,2,D,1,1,D,2014-15
E0,8/11/2014,Southampton,Leicester,2,0,H,0,0,D,2014-15
E0,8/11/2014,West Ham,Aston Villa,0,0,D,0,0,D,2014-15
E0,9/11/2014,Sunderland,Everton,1,1,D,0,0,D,2014-15
E0,9/11/2014,Swansea,Arsenal,2,1,H,0,0,D,2014-15
E0,9/11/2014,Tottenham,Stoke,1,2,A,0,2,A,2014-15
E0,9/11/2014,West Brom,Newcastle,0,2,A,0,1,A,2014-15
E0,22/11/14,Arsenal,Man United,1,2,A,0,0,D,2014-15
E0,22/11/14,Chelsea,West Brom,2,0,H,2,0,H,2014-15
E0,22/11/14,Everton,West Ham,2,1,H,1,0,H,2014-15
E0,22/11/14,Leicester,Sunderland,0,0,D,0,0,D,2014-15
E0,22/11/14,Man City,Swansea,2,1,H,1,1,D,2014-15
E0,22/11/14,Newcastle,QPR,1,0,H,0,0,D,2014-15
